,id,rooms,metro,area,floor,parking,price,renovation,room_area,balcony,windows,bathroom,allowed_children_pets,ceiling_height,city
404,274019839,3,Трубная,110.0,3,наземная,130000.0,Евроремонт,19.666666666666668,unknown,Во двор,Совмещенный (2),"Можно с детьми, Можно с животными",3.0,Москва
405,268431022,3,Трубная,74.5,3,unknown,150000.0,Евроремонт,15.666666666666666,unknown,На улицу и двор,Совмещенный (1),Можно с детьми,3.0,Москва
406,274713768,3,Трубная,100.0,4,unknown,250000.0,Евроремонт,17.666666666666668,Лоджия (1),На улицу и двор,"Совмещенный (1), Раздельный (1)","Можно с детьми, Можно с животными",3.0,Москва
407,269675669,3,Цветной бульвар,125.0,2,наземная,250000.0,Дизайнерский,17.666666666666668,unknown,Во двор,Совмещенный (2),"Можно с детьми, Можно с животными",3.0,Москва
417,274016615,2,Проспект Мира,42.0,8,unknown,58000.0,Евроремонт,13.0,Балкон (1),Во двор,Совмещенный (1),Можно с животными,3.0,Москва
418,269936434,2,Проспект Мира,50.0,6,открытая,59000.0,Евроремонт,12.5,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
419,274549022,3,Рижская,68.0,6,наземная,70000.0,Евроремонт,15.666666666666666,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,2.8,Москва
421,273350191,2,Рижская,50.0,5,unknown,75000.0,Косметический,15.0,Балкон (1),Во двор,Раздельный (1),Можно с детьми,2.64,Москва
422,274995605,2,Проспект Мира,58.7,8,unknown,75000.0,Косметический,17.5,Лоджия (1),На улицу и двор,Совмещенный (1),Можно с детьми,2.7,Москва
423,274339073,3,Проспект Мира,57.0,5,unknown,75000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.6,Москва
424,274550310,2,Рижская,47.0,2,наземная,85000.0,Косметический,17.666666666666668,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
425,272839407,3,Проспект Мира,80.0,2,наземная,90000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
426,243736175,3,Кузнецкий мост,86.0,8,unknown,95000.0,Евроремонт,20.333333333333332,Балкон (1),На улицу и двор,Совмещенный (1),Можно с детьми,3.0,Москва
427,274377532,3,Цветной бульвар,80.0,2,unknown,105000.0,Евроремонт,18.333333333333332,unknown,Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
428,272685227,4,Проспект Мира,90.0,4,unknown,110000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,3.2,Москва
429,269864145,3,Проспект Мира,120.0,9,подземная,110000.0,Евроремонт,18.666666666666668,Лоджия (1),Во двор,"Совмещенный (1), Раздельный (1)","Можно с детьми, Можно с животными",3.0,Москва
430,270980996,3,Трубная,75.0,2,открытая,120000.0,Евроремонт,19.666666666666668,unknown,Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
431,272753865,4,Проспект Мира,93.0,4,наземная,130000.0,Евроремонт,12.75,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
432,271723569,3,Проспект Мира,90.0,6,unknown,130000.0,Евроремонт,23.333333333333332,Балкон (1),Во двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.0,Москва
433,273821511,4,Достоевская,102.0,5,наземная,160000.0,Косметический,17.666666666666668,"Балкон (1), Лоджия (1)",Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
434,274529945,3,Цветной бульвар,110.0,3,наземная,160000.0,Косметический,17.666666666666668,Лоджия (2),На улицу и двор,Совмещенный (2),Можно с детьми,3.3,Москва
435,273670495,3,Кузнецкий мост,120.0,2,наземная,165000.0,Косметический,25.333333333333332,unknown,Во двор,"Совмещенный (1), Раздельный (1)",Можно с детьми,3.5,Москва
437,266838052,2,Проспект Мира,65.0,5,подземная,180000.0,Дизайнерский,17.666666666666668,unknown,Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
440,274082061,4,Трубная,105.0,5,unknown,250000.0,Евроремонт,12.125,Балкон (1),На улицу и двор,Совмещенный (2),Можно с детьми,3.0,Москва
441,275005419,3,Сухаревская,85.0,3,наземная,270000.0,Евроремонт,19.0,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.4,Москва
460,274320654,2,Проспект Мира,47.0,7,наземная,44000.0,Дизайнерский,14.0,Балкон (1),Во двор,Совмещенный (1),unknown,2.64,Москва
463,274890783,1,Проспект Мира,45.0,5,наземная,45000.0,Косметический,20.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
464,274750758,2,Рижская,65.0,5,наземная,50000.0,Косметический,20.0,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.2,Москва
466,274058162,2,Проспект Мира,42.0,8,unknown,50000.0,Косметический,13.5,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
468,274489357,2,Проспект Мира,55.0,3,unknown,50000.0,Евроремонт,20.0,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",2.64,Москва
469,227618948,2,Проспект Мира,50.0,7,наземная,50000.0,Косметический,16.0,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
470,214374153,2,Рижская,52.0,4,наземная,52000.0,Косметический,15.0,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
473,269173511,2,Проспект Мира,50.0,2,наземная,55000.0,Евроремонт,9.5,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
474,272174748,2,Проспект Мира,45.0,4,наземная,55000.0,Косметический,14.5,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
475,273521592,2,Марьина роща,55.0,12,наземная,55000.0,Косметический,17.666666666666668,Балкон (1),На улицу,Раздельный (1),"Можно с детьми, Можно с животными",2.64,Москва
476,274921148,2,Проспект Мира,45.0,4,наземная,56000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
477,273713274,2,Проспект Мира,45.0,9,unknown,57000.0,Косметический,16.0,Балкон (1),Во двор,Раздельный (1),unknown,2.6,Москва
478,274489531,2,Рижская,70.0,2,unknown,57000.0,Косметический,18.0,unknown,Во двор,unknown,Можно с детьми,3.0,Москва
480,274703859,2,Сухаревская,50.0,2,unknown,60000.0,Евроремонт,16.5,Лоджия (1),На улицу и двор,Раздельный (1),Можно с детьми,3.0,Москва
