,id,rooms,metro,area,floor,parking,price,renovation,room_area,balcony,windows,bathroom,allowed_children_pets,ceiling_height,city
20889,274509681,2,Новогиреево,50.0,4,unknown,45000.0,Евроремонт,17.666666666666668,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.64,Москва
20890,264209746,3,Новогиреево,51.0,2,unknown,50000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",2.64,Москва
20891,271400209,2,Новогиреево,68.0,11,unknown,50000.0,Дизайнерский,16.0,unknown,На улицу,Раздельный (2),Можно с детьми,3.0,Москва
20892,274881560,3,Новогиреево,71.0,4,unknown,52000.0,Косметический,17.666666666666668,Балкон (1),Во двор,unknown,unknown,2.64,Москва
20893,272022356,3,Новогиреево,58.0,5,unknown,54000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
20894,274599501,1,Новогиреево,36.0,15,unknown,28000.0,Косметический,18.0,Лоджия (1),На улицу,Совмещенный (1),Можно с детьми,2.64,Москва
20895,273844978,1,Новогиреево,39.1,2,unknown,32900.0,Евроремонт,17.666666666666668,unknown,Во двор,Раздельный (1),Можно с детьми,2.64,Москва
20896,274933761,2,Новогиреево,42.8,3,unknown,35000.0,Без ремонта,17.666666666666668,unknown,Во двор,unknown,"Можно с детьми, Можно с животными",3.0,Москва
20897,261530160,1,Новогиреево,37.0,6,unknown,38000.0,Косметический,17.666666666666668,Балкон (1),Во двор,Совмещенный (1),unknown,2.64,Москва
20898,274890979,1,Новогиреево,43.0,22,unknown,40000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,unknown,unknown,3.0,Москва
20899,274610155,2,Новогиреево,54.3,8,unknown,40000.0,Косметический,17.666666666666668,Балкон (1),Во двор,unknown,unknown,2.48,Москва
20900,274506660,3,Новогиреево,50.8,2,unknown,55000.0,Косметический,11.666666666666666,unknown,На улицу и двор,Совмещенный (1),unknown,2.64,Москва
20901,273261719,3,Тропарево,115.0,11,подземная,100000.0,Косметический,18.666666666666668,"Балкон (2), Лоджия (1)",Во двор,Совмещенный (2),"Можно с детьми, Можно с животными",2.7,Москва
20902,274649109,1,Теплый Стан,33.0,8,наземная,35000.0,Евроремонт,19.0,unknown,На улицу и двор,Раздельный (1),Можно с детьми,2.64,Москва
20903,274997626,3,Теплый Стан,65.0,9,наземная,50000.0,Косметический,13.333333333333334,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",2.48,Москва
20904,274936411,3,Теплый Стан,65.0,6,unknown,51000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.64,Москва
20905,262732180,3,Теплый Стан,60.0,6,unknown,57000.0,Косметический,15.0,Балкон (1),На улицу и двор,Раздельный (1),Можно с детьми,2.7,Москва
20906,274394809,3,Тропарево,120.0,11,подземная,100000.0,Евроремонт,25.666666666666668,"Балкон (2), Лоджия (1)",Во двор,Совмещенный (2),"Можно с детьми, Можно с животными",3.2,Москва
20907,274565773,1,Теплый Стан,37.0,8,наземная,45000.0,Евроремонт,18.0,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
20908,274750107,1,Тропарево,37.0,3,unknown,35000.0,Косметический,20.0,unknown,Во двор,unknown,"Можно с детьми, Можно с животными",2.64,Москва
20909,268816330,2,Теплый Стан,46.0,8,unknown,50000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.7,Москва
20910,274911637,3,Коньково,60.0,9,наземная,60000.0,Евроремонт,15.333333333333334,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
20911,273343586,1,Тропарево,33.0,8,наземная,26000.0,Косметический,20.0,unknown,Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
20912,274893380,1,Тропарево,35.0,8,unknown,26000.0,Косметический,20.0,unknown,Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",2.64,Москва
20913,267805050,1,Тропарево,33.0,9,unknown,30000.0,Евроремонт,17.0,Лоджия (1),Во двор,unknown,Можно с детьми,3.0,Москва
20914,274962205,1,Коньково,35.0,5,unknown,35000.0,Евроремонт,20.0,unknown,Во двор,Совмещенный (1),unknown,2.64,Москва
20915,274217528,2,Теплый Стан,46.0,8,наземная,50000.0,Евроремонт,16.0,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,2.64,Москва
20916,274828457,2,Тропарево,57.0,2,unknown,65000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Совмещенный (1),unknown,3.0,Москва
20917,273717453,3,Тропарево,86.0,10,unknown,70000.0,Косметический,17.666666666666668,unknown,Во двор,Совмещенный (1),Можно с детьми,3.0,Москва
20918,273776717,3,Тропарево,85.0,12,unknown,70000.0,Косметический,16.666666666666668,Лоджия (1),Во двор,Раздельный (1),Можно с детьми,3.0,Москва
20919,274991309,4,Тропарево,130.0,13,наземная,125000.0,Дизайнерский,19.0,Балкон (1),Во двор,Совмещенный (2),Можно с детьми,3.0,Москва
20920,253699846,1,Теплый Стан,33.0,12,unknown,25000.0,Косметический,17.0,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
20921,274896133,1,Теплый Стан,35.0,2,unknown,26000.0,Косметический,18.0,unknown,Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
20922,189375136,1,Теплый Стан,30.0,1,наземная,30000.0,Косметический,18.0,Балкон (1),Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
20923,274392210,1,Тропарево,31.0,11,unknown,30000.0,Косметический,16.0,Лоджия (1),Во двор,unknown,unknown,3.0,Москва
20924,265535637,1,Теплый Стан,34.6,6,unknown,30000.0,Косметический,11.0,Балкон (1),Во двор,Совмещенный (1),unknown,2.64,Москва
20925,272820426,1,Теплый Стан,35.0,5,unknown,32000.0,Косметический,13.0,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,2.64,Москва
20926,228914438,1,Теплый Стан,35.0,4,unknown,32000.0,Косметический,17.666666666666668,unknown,На улицу,Совмещенный (1),Можно с детьми,2.64,Москва
20927,273383822,1,Теплый Стан,38.0,16,наземная,33000.0,Косметический,20.0,Лоджия (1),Во двор,Совмещенный (1),Можно с детьми,2.6,Москва
20928,274979915,1,Теплый Стан,31.3,1,unknown,35000.0,Косметический,17.666666666666668,Лоджия (1),Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
20929,274896140,1,Теплый Стан,35.0,5,unknown,35000.0,Косметический,20.0,Балкон (1),Во двор,Совмещенный (1),"Можно с детьми, Можно с животными",3.0,Москва
20930,274965137,1,Теплый Стан,36.0,3,unknown,35000.0,Косметический,17.666666666666668,unknown,Во двор,Совмещенный (1),unknown,2.64,Москва
20931,274692454,2,Теплый Стан,45.0,1,unknown,35000.0,Косметический,16.0,unknown,Во двор,Раздельный (1),"Можно с детьми, Можно с животными",3.0,Москва
